Observed,Chao1,se.chao1,ACE,se.ACE,Shannon,Simpson,InvSimpson,Fisher,Pielou,Coverage,group
6376,6447.675758,13.4868765,6436.125489,39.59035338,3.898351115,0.945498853,18.34823775,736.2049926,0.445002203,0.999948682,favor-type
5739,5932.707276,23.89740261,5930.563967,37.09814254,3.564285437,0.915253471,11.79989332,674.0113995,0.411816159,0.999857481,favor-type
6086,6256.592885,22.54980696,6239.740953,38.79507648,3.579304879,0.935996657,15.62418378,684.0462057,0.410765329,0.9999168,favor-type
6621,6697.876712,15.26177414,6680.581209,35.5333567,4.267924082,0.957711419,23.64704544,796.7428011,0.48510153,0.999943169,favor-type
6501,6577.276316,15.05998043,6558.026803,36.92771679,4.111850149,0.960749359,25.47729069,751.0737798,0.468335463,0.999956634,favor-type
5848,5969.889908,17.67388894,5984.794593,38.10806965,3.912218363,0.936664978,15.7890528,696.4875712,0.451035712,0.999881707,unfavor-type
6446,6560.852399,19.3714702,6522.895792,38.70914234,4.160375657,0.958503554,24.09844954,729.8217072,0.474321474,0.99995,unfavor-type
6464,6518.810811,11.74287451,6508.604431,38.53575908,3.793181251,0.936984034,15.86899411,735.53572,0.432320458,0.999964949,favor-type
6638,6720.101818,15.28751669,6700.431134,38.97669851,3.260212785,0.804560931,5.116684211,754.3873281,0.370454899,0.9999574,favor-type
6167,6373.023009,25.16465213,6342.423936,37.76116046,3.446360384,0.931916825,14.68791669,694.3127146,0.39490926,0.9999034,favor-type
5947,6082.520958,19.28046435,6084.956552,38.52339879,4.168266019,0.956730584,23.1110121,709.7018507,0.479626929,0.999880643,favor-type
6353,6464.626984,17.78692889,6438.345739,39.67426137,3.71637964,0.923935997,13.14682319,721.5170255,0.424404981,0.999939505,unfavor-type
5921,6110.102041,23.92658995,6106.078422,38.44965355,4.005639245,0.952683245,21.13416256,691.6261755,0.461146564,0.99987487,unfavor-type
5393,5975.603727,49.05425492,5934.606356,33.76238442,2.583258561,0.814661947,5.395546038,597.0260172,0.300628596,0.9998062,unfavor-type
5448,5643.255906,22.91372077,5682.876766,34.30403518,3.330968244,0.911929835,11.35458306,630.0911997,0.38718665,0.999847666,unfavor-type
6530,6659.940476,20.22339694,6626.154476,39.73693026,3.654006963,0.937925173,16.1095899,740.5563618,0.415976717,0.9999408,favor-type
3740,4419.013793,59.59664981,4405.478736,31.36934422,2.397837904,0.794092227,4.856543226,396.0389727,0.29146521,0.9998224,unfavor-type
5820,6178.003731,37.74774719,6078.670165,36.79316406,3.26703465,0.912089892,11.37525623,650.4694382,0.376861659,0.999876,favor-type
6066,6355.78125,32.28930856,6295.461069,38.31260128,3.506775715,0.92180891,12.78918097,681.5142554,0.402593876,0.9998876,favor-type
5825,5987.164063,21.72267734,5983.903905,38.09811029,3.80565649,0.947925249,19.20316448,677.2647254,0.438949725,0.999889156,unfavor-type
2295,2727.232472,43.23002518,2942.138621,27.98124015,4.052665859,0.946895756,18.83088658,347.0375303,0.523702537,0.997346268,unfavor-type
5779,6055.079843,29.07719563,6065.128147,34.96896651,3.687913881,0.934179969,15.19294341,689.9296196,0.42575847,0.999782998,unfavor-type
6300,6413.928571,17.48118791,6398.535214,39.45330254,4.106542354,0.94415397,17.90637584,765.3361547,0.469410062,0.999888714,favor-type
6603,6688.284,15.98412073,6664.198427,38.58520448,3.94417225,0.936202298,15.67454576,749.9014842,0.448441952,0.9999586,favor-type
6058,6240.47619,22.65622991,6235.864288,37.32800261,3.60660942,0.921382201,12.71976586,741.3263337,0.414117983,0.999817034,unfavor-type
6746,6801.238095,12.49218374,6787.611773,35.75491749,4.027532379,0.943749503,17.77762058,770.2312468,0.456806979,0.999970414,favor-type
6030,6230.414013,25.60668791,6196.006932,38.77942027,3.365305333,0.907540625,10.81556093,676.9597447,0.386616629,0.999913,unfavor-type
4234,4555.582831,33.32527763,4616.106658,31.87634214,2.556151181,0.815917637,5.432350957,455.0412225,0.306092808,0.9998692,unfavor-type
5474,5712.166223,26.32327634,5725.793777,32.69108163,3.247042407,0.89797366,9.801390504,654.3039965,0.377222479,0.999787,unfavor-type
3690,4404.986376,58.37293201,4505.661428,31.73096341,2.616436759,0.845316999,6.464834484,390.1225831,0.318557793,0.999795,unfavor-type
5028,5250.213198,26.29437796,5285.40512,35.65064251,4.234999039,0.952861961,21.21428919,610.917315,0.496903621,0.999776179,unfavor-type
5785,5942.99784,21.7530271,5945.471648,38.03246467,3.803193468,0.929389942,14.16228841,687.5771716,0.439014555,0.999876407,favor-type
5770,5983.373083,25.59348345,5967.838923,36.56678248,3.68698028,0.920281796,12.54418623,704.6363644,0.425727291,0.99980243,unfavor-type
5519,5882.093883,35.90189364,5886.031606,36.30466492,3.390994849,0.914980064,11.76194719,612.7363752,0.393571699,0.999857,unfavor-type
6824,6905.697436,16.30150736,6873.409754,37.83859025,3.684811113,0.89899573,9.900571541,778.2834937,0.417390936,0.9999642,favor-type
6324,6441.364641,18.56476867,6414.013847,39.62303901,3.536228982,0.920408967,12.56422939,722.240303,0.404043152,0.999936313,unfavor-type
5344,5507.674419,20.94283031,5525.515476,34.88089631,3.456856335,0.919502608,12.4227627,623.2748606,0.402721946,0.999860527,unfavor-type
5583,5840.583333,28.96373592,5813.46816,35.44039641,3.324185309,0.924345523,13.21798835,620.7356142,0.385301932,0.9998876,unfavor-type
4643,4867.345523,25.01051776,4943.256538,31.82405265,3.610903221,0.929824961,14.25008108,587.3957859,0.427674241,0.999624703,unfavor-type
6077,6340.775304,30.82273002,6265.794944,37.96854107,3.524436317,0.928745003,14.03410345,682.906681,0.404537251,0.9998978,favor-type
6449,6570.669492,19.11712968,6537.75214,39.95935216,3.332795413,0.884445192,8.653902121,730.2047425,0.379949482,0.9999412,favor-type
5864,6149.105769,30.99517833,6116.475229,36.54494429,2.875281637,0.850695404,6.69771747,656.0087189,0.331383937,0.9998806,unfavor-type
5542,5734.337058,24.22875662,5733.849216,37.09151618,3.283002452,0.889407336,9.042191078,624.2388126,0.380853861,0.999898364,favor-type
2109,2627.462085,52.73110952,2783.587422,28.11847245,3.133381873,0.877635257,8.172288662,263.0785892,0.409379996,0.999169493,unfavor-type
6095,6330.591837,28.48091951,6288.046565,38.9976267,3.346061953,0.905850216,10.62137326,685.1859708,0.383932982,0.9999038,favor-type
6607,6690.6,15.64547858,6665.644459,39.05724829,4.320856291,0.965346253,28.85690847,816.2494616,0.491236107,0.999921814,unfavor-type
5992,6282.010471,31.94693282,6236.123702,37.8444025,3.270539766,0.900320644,10.03216749,672.1564052,0.376002746,0.9998846,favor-type
6178,6284.510204,16.74722803,6281.598962,39.21453992,3.598510007,0.901954086,10.19930312,734.5941286,0.412259494,0.999906946,favor-type
6866,6897.892857,9.07693109,6886.490721,36.56328758,4.246750755,0.958706192,24.21670609,792.8542301,0.480709618,0.999979218,favor-type
6421,6488.313167,13.29680768,6474.028412,38.73286749,4.02410286,0.926433815,13.59320184,776.1639663,0.458988455,0.999935822,favor-type
6222,6377.454545,21.94636009,6344.562887,39.35881907,2.825188815,0.796274038,4.908554561,701.2948078,0.323401831,0.9999278,favor-type
5648,6010.094151,35.8531545,5975.080452,34.59382094,3.423258969,0.930098498,14.30584427,628.8730574,0.396253787,0.9998574,unfavor-type
5960,6139.015317,23.79659138,6121.68124,38.62121343,3.70379031,0.942167771,17.29139638,668.1148468,0.426074376,0.999919,favor-type
5798,6016.878431,26.80726384,5985.98525,37.81271968,3.818003927,0.953039293,21.29439854,647.7020187,0.440610007,0.9999054,unfavor-type
6135,6295.752044,23.07223581,6260.665415,38.83284589,3.818023035,0.943747633,17.77702969,690.2544949,0.437758055,0.9999312,favor-type
3457,3810.664596,38.32484391,3881.962874,30.78494139,2.644921277,0.867255114,7.533246882,362.6935431,0.324603645,0.999883,unfavor-type
6542,6620.959514,15.18849344,6607.448935,36.65656788,4.961314904,0.976809399,43.12091721,825.8030541,0.564684261,0.99991301,unfavor-type
3494,3869.223032,36.95419945,3978.742251,29.10039026,2.414710135,0.769123244,4.33131519,367.0334253,0.295963793,0.9998564,unfavor-type
4648,5070.011976,38.52429089,5194.860969,33.86978223,2.593497017,0.831034179,5.918356715,505.2136604,0.307133818,0.999832,unfavor-type
4865,5340.084324,41.01644199,5453.71319,32.83719468,2.659876819,0.828000243,5.813961701,531.7601051,0.313301836,0.9998124,unfavor-type
4757,5267.099299,43.90979592,5371.634355,33.62695406,2.763060225,0.873955165,7.933684886,518.5272672,0.326318492,0.999813,unfavor-type
5513,5858.521368,34.66214362,5861.198753,36.10895281,3.056284104,0.900959411,10.09687047,611.9871123,0.354768691,0.9998606,unfavor-type
4656,5241.468625,50.07337876,5274.386101,33.49195757,2.546427581,0.866622192,7.497499117,506.1893644,0.301498238,0.9998126,unfavor-type
6560,6644.72973,15.80321515,6623.900293,37.99925019,4.490217824,0.959388316,24.62345569,806.5935317,0.510905411,0.999923513,unfavor-type
4501,5173.182039,54.20177282,5225.081183,32.44674116,2.440888954,0.820177496,5.561039238,487.326284,0.290165601,0.9997894,unfavor-type
5994,6168.440299,23.98740999,6137.147593,38.62493934,3.57695639,0.925144437,13.35906053,672.4091047,0.411214638,0.999925,unfavor-type
6278,6381.056338,17.03619945,6375.809309,38.18377029,4.715831438,0.969796269,33.10849251,803.3134733,0.539272231,0.999863796,unfavor-type
4429,4950.758179,46.69647032,5029.461037,34.10449066,2.557319246,0.814714447,5.397074857,478.5939609,0.304590381,0.9998286,unfavor-type
5349,5832.330781,44.91547173,5801.270222,36.47282431,2.780615347,0.864117884,7.359320181,591.5518989,0.323904937,0.999841,favor-type
4149,4797.701299,53.66042133,4875.716523,31.96620475,2.951025401,0.877038595,8.132633162,444.8200347,0.354238277,0.9998,unfavor-type
3985,4790.775362,64.88008802,4820.294696,32.72829264,2.833573037,0.851872344,6.750933821,425.1789927,0.341794093,0.999789,unfavor-type
5021,5576.124317,48.4110551,5557.527897,34.10788876,3.032568866,0.886888461,8.840830998,550.9455913,0.355877487,0.9998196,unfavor-type
5681,5896.318379,24.9516963,5913.576054,36.26789298,3.572638514,0.933468306,15.03043054,633.0094377,0.413266287,0.9998908,favor-type
6389,6486.360927,16.8915855,6470.515393,38.22513353,4.426081801,0.966358981,29.72561592,754.1629743,0.50512595,0.99993254,unfavor-type
5988,6223.270378,28.29609922,6185.49004,38.64894978,2.886973337,0.848242226,6.589448268,671.6510421,0.331930912,0.9999026,favor-type
6220,6398.389401,23.98835538,6368.906495,39.45264856,3.191855944,0.897112363,9.71934072,701.0407583,0.365387985,0.9999212,favor-type
5989,6261.008584,31.9189802,6195.134624,38.66751525,2.976677917,0.852809304,6.793907665,671.7773784,0.342238161,0.9998992,favor-type
5883,6032.521552,20.92833369,6031.41975,38.32444783,3.344230437,0.909902824,11.09912695,658.6104166,0.3852879,0.999925213,favor-type
5585,5768.454707,23.23043816,5787.283348,37.47908952,3.226737012,0.894009303,9.434790344,640.0921633,0.373991303,0.999884525,favor-type
5719,5902.043478,23.90320018,5901.58842,37.8928287,3.010160201,0.866726579,7.503371575,637.7767424,0.347933083,0.9999158,favor-type
5799,6040.455399,27.4360267,6040.47527,37.29817903,3.282599981,0.900608406,10.06121304,647.8277783,0.37881512,0.9998888,unfavor-type
6291,6390.7575,16.30127135,6380.917935,39.54062124,3.801439035,0.942123176,17.27807325,719.7136634,0.434605376,0.999937116,favor-type
6381,6484.9279,17.4868622,6466.829045,38.86985721,3.943755281,0.946148571,18.56960927,736.8209432,0.450144872,0.999939289,favor-type
4597,5029.444795,41.68695888,5059.489649,34.26819498,3.006178199,0.888966867,9.006320645,498.9989593,0.356471179,0.9998518,unfavor-type
5171,5500.036304,34.55001296,5506.525288,36.12069566,3.342855719,0.916455047,11.9696039,569.4711788,0.390939721,0.9998736,unfavor-type
4148,4637.172862,47.46940621,4646.575226,33.35854058,2.754171781,0.88536328,8.723208438,444.6999519,0.330617722,0.9998548,unfavor-type
6462,6555,16.95147946,6531.339159,37.56115999,3.843927149,0.936170681,15.66678157,736.4938052,0.438119575,0.999954411,favor-type
6258,6396.742382,20.87059308,6362.769826,39.35037223,3.560497722,0.915966637,11.90003551,715.1390742,0.407304296,0.9999298,favor-type
5548,5883.504505,34.32632269,5859.908889,35.44883461,3.097663107,0.857251372,7.00532128,616.3594238,0.35930795,0.9998662,unfavor-type
5721,6095.60597,37.10206949,6062.945632,36.67148058,3.267568643,0.878622615,8.238767043,638.0277773,0.377670692,0.9998582,unfavor-type
5813,6074.687023,28.88455266,6065.3328,36.90100668,3.720439569,0.935975102,15.61892382,649.5887347,0.429222781,0.9998828,unfavor-type
3123,3758.318482,56.04668062,3874.079743,29.9814035,2.130117931,0.771897475,4.383993559,323.7983261,0.264724398,0.9998244,unfavor-type
5433,5683.469208,27.78509774,5719.480122,36.57137073,3.719279808,0.947488697,19.0435189,602.0079162,0.432461988,0.999883,favor-type
4095,4667.437604,51.94104232,4648.124239,31.92596198,2.088725437,0.705543415,3.396086388,438.3411544,0.251123524,0.999834,unfavor-type
3842,4761.986431,70.53608222,4861.689984,33.87372482,2.430092394,0.830547415,5.901355824,408.1408113,0.294422884,0.999767,unfavor-type
4280,5067.142857,63.66985399,5063.610192,33.25367606,2.656590023,0.842077188,6.332207408,460.5842658,0.317709005,0.999791,unfavor-type
6016,6236.064067,29.02632999,6172.765416,38.49211508,3.492602514,0.902750337,10.28281202,675.1895905,0.401348096,0.9999204,favor-type
5906,6135.262087,29.30059722,6078.964496,38.39018737,3.626159322,0.932653343,14.84854699,661.301715,0.417581132,0.999915,unfavor-type
6036,6229.538462,25.47110373,6188.572584,38.85921493,3.817875267,0.951483949,20.61173509,677.7185614,0.438559148,0.9999184,unfavor-type
6613,6677.561475,13.25787031,6666.235118,37.35339214,3.909108681,0.910913666,11.22506627,771.6927466,0.444378857,0.999956209,favor-type
6672,6732.528384,12.83508699,6719.596211,37.4846471,4.045558098,0.913022603,11.49723992,808.4833654,0.459426236,0.999946155,favor-type
6599,6685.369863,16.5555846,6656.100614,37.47682549,3.963881753,0.9124655,11.42406707,791.9575984,0.450713923,0.999940752,favor-type
6636,6697.273171,13.21162368,6682.241995,36.22228056,4.416453019,0.960486238,25.30763869,789.5452921,0.501854568,0.999954924,favor-type
6160,6311.411765,21.65003447,6282.290795,39.15859488,3.968764631,0.946075895,18.54458213,693.4247214,0.454829362,0.9999296,favor-type
5437,5790.815315,35.65729199,5767.203037,35.30352154,3.322450171,0.919919881,12.48749394,602.5063893,0.386287274,0.9998626,unfavor-type
6481,6556.142349,14.32963389,6539.796631,39.04489615,3.99558995,0.93994366,16.65103125,778.2888436,0.455253315,0.999935974,favor-type
5830,6053.532751,27.83123812,6009.695589,38.18644939,3.657575557,0.944252,17.93786312,651.7278462,0.421828119,0.9999094,unfavor-type
6090,6271.408654,24.48665765,6240.87338,38.97448462,3.571842922,0.924722668,13.28421154,684.5527383,0.409878081,0.9999222,favor-type
5779,6051.018083,30.75194013,6010.842005,37.41800756,3.366360485,0.909862675,11.09418319,645.3131701,0.388636106,0.9998902,favor-type
5741,5998.636519,29.22896051,5975.717065,37.22332989,3.100547141,0.873205641,7.886786167,640.5388079,0.358221595,0.99989,favor-type
6450,6578.25228,20.12398232,6546.096098,39.41196921,3.743024769,0.931124629,14.51897808,730.3324266,0.426709417,0.9999418,unfavor-type
6307,6437.625,20.60626723,6410.46101,38.09944717,4.107692568,0.958286852,23.97325643,724.2044145,0.469481946,0.999934783,favor-type
5789,6003.699597,26.59722636,5982.079465,38.12746839,3.406000456,0.902231338,10.22822631,646.5703205,0.393133952,0.9999076,favor-type
3901,4494.593955,50.39439004,4602.49556,31.14014416,2.957535298,0.901413539,10.1433806,415.160484,0.357665923,0.9998098,unfavor-type
6350,6509.142212,22.05289086,6473.662751,39.66424557,3.493001194,0.918019407,12.19800882,717.5781726,0.398917015,0.9999248,unfavor-type
6216,6326.172107,18.01615002,6312.889567,38.35584866,3.710681533,0.894288942,9.459748284,711.0380523,0.424811872,0.99993867,favor-type
5167,5475.349501,31.97905994,5486.793331,34.12000513,2.950028851,0.873328186,7.894416011,568.9761845,0.345030696,0.9998684,unfavor-type
6085,6204.489754,17.78115384,6207.008869,38.96213683,3.650845239,0.926246859,13.55874458,689.1249343,0.418983288,0.999927397,favor-type
4480,5005.225,46.08018856,5045.335805,31.74266359,3.134748764,0.922043141,12.82760762,484.7773801,0.37285687,0.9998212,unfavor-type
6013,6221.48538,25.87238329,6192.138891,38.53353804,3.218479137,0.892248862,9.280644442,674.810348,0.369868747,0.9999074,favor-type
5696,6080.751067,37.42525047,6038.15804,35.3058434,3.057577805,0.890910068,9.166748743,634.8907325,0.353578598,0.9998528,unfavor-type
6035,6206.374332,22.17756189,6206.02787,38.59997987,3.500269129,0.924715277,13.28290727,677.5920845,0.402083399,0.9999122,unfavor-type
5713,5980.410714,29.17504333,5990.402364,37.04395356,3.226091595,0.905336706,10.56375658,637.023712,0.372937028,0.99988,unfavor-type
4993,5446.597716,41.08941913,5500.34886,34.46362198,2.661390831,0.758346093,4.138149517,547.4959006,0.312524163,0.9998308,unfavor-type
5095,5581.306122,43.89903273,5559.283962,33.29243167,3.407982573,0.931888124,14.68172752,560.0754402,0.399247494,0.9998308,unfavor-type
6469,6552.553746,15.15855984,6544.512648,37.97445886,3.822141459,0.927504059,13.79387564,741.5932268,0.435582755,0.999950165,favor-type
5040,5489.47184,40.694909,5515.56602,33.09523152,2.788649057,0.849579565,6.648032881,553.2879706,0.327108067,0.9998304,unfavor-type
6432,6583.288089,22.17986069,6547.473289,39.54575278,3.406448555,0.902802753,10.28835721,728.0345489,0.388463075,0.9999338,favor-type
5920,6137.260223,26.37689106,6117.119241,38.27831428,2.807169259,0.86116159,7.202617754,663.0672362,0.323179785,0.9999032,unfavor-type
5986,6231.088409,29.0581996,6184.814328,38.39006267,2.545422995,0.688516154,3.210439368,671.3983786,0.292672266,0.9999,favor-type
6193,6388.96882,25.45454184,6342.806542,39.24755407,2.735281969,0.736106448,3.789406721,697.6122354,0.313277652,0.999916,favor-type
6085,6343.572,30.30637648,6281.388685,38.51888891,2.658260093,0.746796598,3.949394019,683.91958,0.305070876,0.9998982,favor-type
5539,5842,32.58069185,5834.074654,37.11897664,3.242984444,0.899233491,9.923932136,615.234744,0.376235093,0.9998788,unfavor-type
5584,5975.797414,38.00053621,5931.646053,34.50587269,3.032243441,0.884061856,8.62528901,620.860705,0.35145604,0.9998522,unfavor-type
5442,5885.56051,40.46601862,5869.326603,33.78706641,2.936820929,0.869189939,7.644671916,603.129553,0.341415301,0.999833,unfavor-type
4952,5683.676623,58.68834205,5647.95838,34.05920125,2.583061315,0.822043173,5.619340477,542.4493956,0.303619994,0.9997876,unfavor-type
5562,5869.160763,31.59043489,5871.23131,34.95740391,1.793044311,0.520404537,2.085090618,618.1094355,0.20792022,0.9998656,unfavor-type
4780,5147.145401,36.52145801,5163.512007,33.54154939,3.048160232,0.913471582,11.55689686,521.3419429,0.359783968,0.9998592,unfavor-type
5047,5523.784703,43.67164752,5529.224537,35.04547772,3.050648018,0.8937039,9.407682896,554.151261,0.357782253,0.9998358,unfavor-type
4737,5308.851064,50.76209702,5291.210598,34.43940709,2.923414831,0.852459408,6.777795752,516.0812411,0.345428312,0.9998264,unfavor-type
6270,6374.895833,17.42502163,6360.713385,38.49131536,3.401074519,0.905708604,10.60542147,707.395496,0.388981782,0.9999468,unfavor-type
1141,2334.641026,155.1156958,2193.629705,28.27328659,2.187752531,0.798924097,4.973246339,122.7768096,0.310775296,0.999603397,unfavor-type
6118,6269.357702,21.92114228,6242.608351,38.84547351,3.39952725,0.906722803,10.72073382,688.099794,0.389899179,0.9999318,unfavor-type
5940,6199.528302,30.00888976,6168.707278,38.63436364,2.917486571,0.811079077,5.293219966,665.5904379,0.335749873,0.999895,unfavor-type
5107,5619.532684,45.84800778,5592.364007,33.98045597,2.852881227,0.891298449,9.199500791,561.5576802,0.334124908,0.9998282,unfavor-type
6329,6421.773026,16.31733577,6402.359766,38.77589071,3.748480738,0.928743275,14.0337631,714.9034288,0.428255983,0.9999524,favor-type
6128,6304.620968,24.59571607,6266.459425,38.64599122,3.459343962,0.888108227,8.937207597,689.3671618,0.396685384,0.9999274,unfavor-type
6259,6383.42623,20.00529404,6356.911833,37.9683251,3.608059071,0.913111157,11.50895746,709.4672311,0.412737548,0.999942635,unfavor-type
5045,5560.375494,45.46128163,5592.338793,34.87793769,3.002399024,0.881765006,8.457732931,553.9045897,0.352139945,0.999823,unfavor-type
5586,5878.163375,32.31332018,5859.831823,37.54695051,3.621663492,0.931334216,14.56329398,621.1108961,0.419756099,0.9998858,unfavor-type
6437,6555.107362,19.03157169,6528.942631,39.08365966,3.285803166,0.864812067,7.397109926,728.6727555,0.374671768,0.9999444,favor-type
3311,3986.155689,61.65521989,3984.347367,30.67897877,2.253316148,0.774274871,4.430166929,345.6283683,0.278015374,0.9998354,unfavor-type
5812,6116.491979,33.23405542,6067.130509,37.47072602,3.656879256,0.938484855,16.25615941,649.4629321,0.421898276,0.999883,unfavor-type
6446,6561.716883,18.16986796,6541.975936,39.86623238,3.57859157,0.928597315,14.00507566,729.8217072,0.407992683,0.9999402,favor-type
6554,6639.626506,16.04123863,6621.030054,36.8894731,4.322612645,0.963844655,27.65842783,743.6270753,0.491886192,0.9999586,favor-type
6136,6297.954887,22.79863611,6264.66891,39.08869793,3.786718606,0.935738522,15.56142233,690.3812686,0.43416071,0.999928,unfavor-type
3690,4551.255014,68.04101635,4665.643083,33.71298186,2.552925092,0.838379028,6.187315826,390.1225831,0.310825087,0.9997806,unfavor-type
5366,5869.452555,45.76515254,5805.982574,34.89190178,2.338242916,0.674548772,3.072657015,593.6661555,0.272273756,0.9998338,unfavor-type
4231,5010.523256,61.45957723,5062.641638,32.95800624,3.015331414,0.907285388,10.78578643,454.680001,0.36110916,0.9997802,unfavor-type
3119,3757.785714,58.58850393,3808.909192,30.04636352,2.575447879,0.840940159,6.286942036,323.3356668,0.320119599,0.9998372,unfavor-type
3859,4654.48822,62.60669529,4761.498859,32.86423106,2.983110972,0.914972079,11.76084266,410.1619673,0.36123177,0.9997794,unfavor-type
4537,5397.890553,64.34059256,5505.820601,35.38549842,2.973537918,0.896683808,9.679024949,491.6995984,0.353150879,0.9997554,unfavor-type
6521,6648.15082,20.31277352,6612.870077,39.33402472,3.426900313,0.867440626,7.54378942,739.4052635,0.390183875,0.9999442,favor-type
5799,6102.75188,33.56504104,6060.728909,38.19679876,3.75937547,0.946082443,18.5468344,647.8277783,0.433835459,0.9998862,favor-type
6455,6571.416667,19.48379109,6546.355916,37.50426386,3.812021275,0.923254851,13.03013955,730.9708899,0.434536716,0.9999492,favor-type
6240,6499.939331,30.72001134,6436.662325,39.4705724,3.164797554,0.893582427,9.396944226,703.5817789,0.362157382,0.9999002,unfavor-type
6282,6460.300493,24.311602,6419.900342,39.52805588,3.563369914,0.904177514,10.43596386,708.9217158,0.407454447,0.9999238,unfavor-type
4765,5430.094964,56.05237201,5379.402783,33.48641337,2.756198361,0.860650495,7.176200585,519.5060734,0.32544352,0.9998076,unfavor-type
3936,4726.591922,63.30445399,4781.21509,32.50424337,2.256887891,0.781323434,4.572963703,419.3313992,0.272639482,0.9997868,unfavor-type
5057,5624.385321,48.71737179,5613.110352,33.97373264,2.967537763,0.894795178,9.505267771,555.3848206,0.347954245,0.9998138,unfavor-type
3377,4243.157407,69.68396801,4359.324285,32.82826907,2.088968267,0.774501126,4.434611936,353.3308533,0.257111919,0.999788,unfavor-type
5117,5577.469027,41.50268232,5580.945346,32.82859052,3.188273981,0.915380766,11.8176442,562.7932611,0.373320043,0.9998292,unfavor-type
5515,5835,33.4589508,5823.990567,36.45577324,3.308199146,0.917614697,12.13808724,612.2368539,0.383994429,0.9998718,unfavor-type
5457,5858.567919,38.73073305,5835.897789,35.78061214,2.968415598,0.861930925,7.242751503,604.9995253,0.344977897,0.9998508,unfavor-type
6477,6600.636364,20.52069109,6556.017928,38.81447336,3.722905564,0.932848649,14.89173315,733.7809736,0.424213784,0.9999488,favor-type
6452,6596.33123,22.0398057,6550.919855,39.49137677,3.884711485,0.946119408,18.55955839,730.5878033,0.442846224,0.9999394,favor-type
6565,6662.563025,17.73355282,6632.690864,37.66780259,4.027777972,0.953214652,21.37421298,745.0350283,0.45824841,0.9999568,favor-type
6307,6406.123134,17.50786716,6388.236198,36.75313421,3.612087351,0.858896874,7.087015226,746.0866111,0.412837565,0.999933987,unfavor-type
6007,6114.930233,17.6919004,6109.941916,37.24013009,3.164423985,0.874688425,7.980108752,674.0519438,0.363698437,0.9999454,unfavor-type
6277,6402.876972,20.01139909,6371.9134,38.72222654,3.753905768,0.941549158,17.10839354,708.2857401,0.429280402,0.9999434,favor-type
6026,6251.555332,27.5308668,6204.197425,38.37566766,3.136084429,0.883913312,8.614252135,676.4539266,0.360310494,0.9999052,favor-type
5310,5500.278182,23.93506072,5535.290619,36.69905037,3.370465701,0.911731966,11.32912968,588.0473885,0.392949668,0.999906701,favor-type
6067,6184.102689,18.11254812,6182.777759,38.41862524,3.854768319,0.935093317,15.40673407,686.7256291,0.442536642,0.999934266,favor-type
6085,6191.056818,16.7056337,6199.776895,38.56623884,3.620277098,0.918283849,12.23748294,695.6351229,0.415475185,0.999930103,favor-type
6152,6263.282051,18.00020047,6256.572305,37.75275333,3.733947971,0.934054674,15.16407695,692.4100486,0.427982584,0.999944,favor-type
6320,6412.57243,15.31458497,6409.377497,39.63235348,3.61148559,0.921309692,12.70804531,714.6311519,0.41267167,0.999943056,unfavor-type
6180,6354.781553,23.89898872,6319.998187,39.28026574,3.495405863,0.920341869,12.5536463,695.9622269,0.400432628,0.999924,favor-type
6075,6226.120253,20.99675801,6213.163609,38.91903494,3.507420924,0.93076652,14.44387899,682.653486,0.402599424,0.9999242,unfavor-type
6316,6412.186916,16.55730679,6395.763519,38.65971595,3.56815993,0.931228193,14.54084237,713.2482729,0.407750498,0.9999502,unfavor-type
6285,6427.19764,21.50753748,6398.505168,38.57850232,3.416286396,0.914656676,11.7173781,709.303336,0.390614819,0.9999378,favor-type
6185,6272.733813,14.83850987,6276.672111,38.98870915,3.42707476,0.902466323,10.25286884,725.4438476,0.392568267,0.999925914,unfavor-type
5785,6002.875,26.14095721,5990.749,37.61506335,2.834764086,0.868783269,7.620979342,646.0674235,0.327225713,0.9999004,unfavor-type
6089,6324.512931,28.80766637,6271.644425,38.99514768,3.087021571,0.892691274,9.318906637,684.4261007,0.35425027,0.9999064,favor-type
6244,6344.101781,16.39153772,6340.375112,39.1065716,3.310611504,0.903665186,10.38046325,704.0901231,0.378815535,0.9999438,unfavor-type
5090,5593.883621,45.62380429,5562.990284,34.22131696,3.227884707,0.913819153,11.60350635,559.4579919,0.378192406,0.9998324,favor-type
5028,5562.201133,47.46482641,5512.158618,33.31088331,3.430954316,0.937662127,16.04161244,551.8084307,0.402562931,0.9998262,favor-type
5789,6061.526978,30.75744228,6033.730781,37.96396609,3.905592265,0.956537782,23.00848981,646.5703205,0.450798801,0.9998898,favor-type
6629,6711.585227,16.78082893,6683.022975,34.59802742,4.191756413,0.939384429,16.49741122,769.2804793,0.476378763,0.999959764,favor-type
6462,6543.289753,15.10206013,6530.626005,37.77241528,4.143740869,0.950129266,20.05184032,766.7534492,0.472291466,0.999938658,favor-type
6584,6660.101449,15.32399902,6639.123299,36.23398133,4.656157502,0.970167039,33.51997134,798.5197073,0.529566296,0.99994147,favor-type
6461,6543.803922,15.60040198,6522.202647,38.31561093,4.364887227,0.970666616,34.09085075,746.1768016,0.497505857,0.999952068,favor-type
6299,6391.938406,16.64325923,6375.684717,37.15369944,4.112730045,0.962465996,26.64250772,725.240675,0.470125895,0.999947083,favor-type
