"","Var1","Var2","cor","p","direction","new_column"
"528","s__Adlercreutzia_equolifaciens","Fusarium oxysporum",-0.134199059238857,0,"-1","Bacter_fungi"
"529","s__Adlercreutzia_hattorii","Fusarium oxysporum",-0.112630184136435,0.03,"-1","Bacter_fungi"
"530","s__Butyrivibrio_hungatei","Fusarium oxysporum",-0.114054910713179,0.03,"-1","Bacter_fungi"
"531","s__Collinsella_aerofaciens","Fusarium oxysporum",-0.187859831534051,0,"-1","Bacter_fungi"
"532","s__Coprococcus_comes","Fusarium oxysporum",-0.149497980596028,0.01,"-1","Bacter_fungi"
"533","s__Coprococcus_eutactus","Fusarium oxysporum",-0.14693229051199,0.01,"-1","Bacter_fungi"
"534","s__Dorea_longicatena","Fusarium oxysporum",-0.11709624509441,0.02,"-1","Bacter_fungi"
"535","s__Eubacterium_sp._MSJ-33","Fusarium oxysporum",-0.159778088160648,0.01,"-1","Bacter_fungi"
"536","s__Pseudobutyrivibrio_xylanivorans","Fusarium oxysporum",-0.172680806385852,0,"-1","Bacter_fungi"
"537","s__Ruminococcus_champanellensis","Fusarium oxysporum",-0.133881646486248,0,"-1","Bacter_fungi"
"538","s__Vescimonas_coprocola","Fusarium oxysporum",-0.162620135173484,0.01,"-1","Bacter_fungi"
"539","s__Vescimonas_fastidiosa","Fusarium oxysporum",-0.165364679240347,0,"-1","Bacter_fungi"
"540","s__[Ruminococcus]_torques","Fusarium oxysporum",-0.194057114446175,0,"-1","Bacter_fungi"
"541","Hanseniaspora guilliermondii","Fusarium venenatum",0.124923937851034,0,"1","fungi_fungi"
"542","Neurospora crassa","Fusarium venenatum",0.117068245278292,0.02,"1","fungi_fungi"
"543","Pyrenophora tritici-repentis","Fusarium venenatum",0.123914710148136,0,"1","fungi_fungi"
"544","Saccharomycodes ludwigii","Fusarium venenatum",0.107054164968798,0.03,"1","fungi_fungi"
"545","s__Butyrivibrio_hungatei","Fusarium venenatum",-0.128259612071979,0.02,"-1","Bacter_fungi"
"546","s__Dorea_longicatena","Fusarium venenatum",-0.1365473623567,0.02,"-1","Bacter_fungi"
"547","s__Klebsiella_pneumoniae","Fusarium venenatum",-0.121463273938236,0.04,"-1","Bacter_fungi"
"548","Hanseniaspora guilliermondii","Kwoniella mangrovensis",0.0770855474457236,0.04,"1","fungi_fungi"
"549","Hanseniaspora guilliermondii","Malassezia pachydermatis",0.0871950201183374,0.03,"1","fungi_fungi"
"550","Hanseniaspora guilliermondii","Melampsora larici-populina",0.14760308252851,0,"1","fungi_fungi"
"551","Hanseniaspora guilliermondii","Microbotryum lychnidis-dioicae",0.102751355231718,0,"1","fungi_fungi"
"552","Nematocida displodere","Hanseniaspora guilliermondii",0.0997036714165659,0,"1","fungi_fungi"
"553","Hanseniaspora guilliermondii","Neurospora crassa",0.0937622741893634,0.03,"1","fungi_fungi"
"554","Hanseniaspora guilliermondii","Ogataea philodendri",0.101344645354382,0.01,"1","fungi_fungi"
"555","Hanseniaspora guilliermondii","Penicillium antarcticum",0.0903679414815341,0.01,"1","fungi_fungi"
"556","Hanseniaspora guilliermondii","Saccharomycodes ludwigii",0.145363709249694,0,"1","fungi_fungi"
"557","Hanseniaspora guilliermondii","Talaromyces amestolkiae",0.11783748876905,0,"1","fungi_fungi"
"558","Hanseniaspora guilliermondii","Talaromyces marneffei",0.121442557608961,0,"1","fungi_fungi"
"559","s__Adlercreutzia_equolifaciens","Hanseniaspora guilliermondii",-0.12702850471712,0,"-1","Bacter_fungi"
"560","s__Adlercreutzia_hattorii","Hanseniaspora guilliermondii",-0.178843478080922,0,"-1","Bacter_fungi"
"561","s__Bacillus_amyloliquefaciens","Hanseniaspora guilliermondii",-0.119271899053476,0.02,"-1","Bacter_fungi"
"562","s__Collinsella_aerofaciens","Hanseniaspora guilliermondii",-0.181601276425354,0,"-1","Bacter_fungi"
"563","s__Coprococcus_eutactus","Hanseniaspora guilliermondii",-0.141746010108486,0,"-1","Bacter_fungi"
"564","s__Coprococcus_sp._ART55","Hanseniaspora guilliermondii",-0.153958810661513,0,"-1","Bacter_fungi"
"565","s__Dorea_longicatena","Hanseniaspora guilliermondii",-0.103499796731745,0.04,"-1","Bacter_fungi"
"566","s__Eubacterium_sp._MSJ-33","Hanseniaspora guilliermondii",-0.154324513156224,0,"-1","Bacter_fungi"
"567","s__Faecalibacterium_duncaniae","Hanseniaspora guilliermondii",-0.134857229747792,0.02,"-1","Bacter_fungi"
"568","s__Faecalibacterium_prausnitzii","Hanseniaspora guilliermondii",-0.147294810062855,0,"-1","Bacter_fungi"
"569","s__Lachnospira_eligens","Hanseniaspora guilliermondii",-0.14593355117824,0,"-1","Bacter_fungi"
"570","s__Olsenella_timonensis","Hanseniaspora guilliermondii",-0.0830470077420699,0.04,"-1","Bacter_fungi"
"571","s__Paenibacillus_larvae","Hanseniaspora guilliermondii",-0.107093050913459,0.03,"-1","Bacter_fungi"
"572","s__Ruminococcus_albus","Hanseniaspora guilliermondii",-0.149108328794821,0,"-1","Bacter_fungi"
"573","s__Ruminococcus_champanellensis","Hanseniaspora guilliermondii",-0.0822764890367914,0.03,"-1","Bacter_fungi"
"574","s__Starkeya_novella","Hanseniaspora guilliermondii",-0.117231745528656,0.01,"-1","Bacter_fungi"
"575","s__Vescimonas_coprocola","Hanseniaspora guilliermondii",-0.1126849844087,0.01,"-1","Bacter_fungi"
"576","s__Vescimonas_fastidiosa","Hanseniaspora guilliermondii",-0.155162656098201,0,"-1","Bacter_fungi"
"577","Naematelia encephala","Hypoxylon sp. CO27-5",0.116327781345869,0,"1","fungi_fungi"
"578","Neolecta irregularis","Hypoxylon sp. CO27-5",0.102479327566891,0.02,"1","fungi_fungi"
"579","Neurospora tetrasperma","Hypoxylon sp. CO27-5",0.106529243084943,0,"1","fungi_fungi"
"580","Hypoxylon sp. CO27-5","Tolypocladium paradoxum",0.111814170069551,0.01,"1","fungi_fungi"
"581","Torulaspora globosa","Hypoxylon sp. CO27-5",0.0826129256727165,0.04,"1","fungi_fungi"
"582","s__Anaerostipes_hadrus","Hypoxylon sp. CO27-5",-0.131339847339289,0.02,"-1","Bacter_fungi"
"583","s__Butyrivibrio_hungatei","Hypoxylon sp. CO27-5",-0.106405151982616,0.02,"-1","Bacter_fungi"
"584","s__Collinsella_aerofaciens","Hypoxylon sp. CO27-5",-0.155186367388468,0,"-1","Bacter_fungi"
"585","s__Coprococcus_comes","Hypoxylon sp. CO27-5",-0.132021992354978,0.02,"-1","Bacter_fungi"
"586","s__Coprococcus_eutactus","Hypoxylon sp. CO27-5",-0.117830301733566,0.03,"-1","Bacter_fungi"
"587","s__Coprococcus_sp._ART55","Hypoxylon sp. CO27-5",-0.101458326241745,0.03,"-1","Bacter_fungi"
"588","s__Eubacterium_sp._MSJ-33","Hypoxylon sp. CO27-5",-0.129357152110784,0.01,"-1","Bacter_fungi"
"589","s__Faecalibacillus_intestinalis","Hypoxylon sp. CO27-5",-0.117988984452962,0.01,"-1","Bacter_fungi"
"590","s__Klebsiella_pneumoniae","Hypoxylon sp. CO27-5",-0.138907983315234,0.01,"-1","Bacter_fungi"
"591","Hypsizygus marmoreus","Macroventuria anomochaeta",0.112791153713649,0.04,"1","fungi_fungi"
"592","Hypsizygus marmoreus","Microbotryum lychnidis-dioicae",0.104510109357985,0.02,"1","fungi_fungi"
"593","Hypsizygus marmoreus","Tolypocladium paradoxum",0.110049175166223,0.01,"1","fungi_fungi"
"594","s__Acetivibrio_thermocellus","Hypsizygus marmoreus",-0.140220775364829,0.01,"-1","Bacter_fungi"
"595","s__Butyrivibrio_hungatei","Hypsizygus marmoreus",-0.136609690685748,0,"-1","Bacter_fungi"
"596","s__Clostridium_novyi","Hypsizygus marmoreus",-0.130234298868604,0.02,"-1","Bacter_fungi"
"597","s__Coprococcus_eutactus","Hypsizygus marmoreus",-0.198253836294663,0,"-1","Bacter_fungi"
"598","s__Coprococcus_sp._ART55","Hypsizygus marmoreus",-0.153400925709649,0,"-1","Bacter_fungi"
"599","s__Dorea_longicatena","Hypsizygus marmoreus",-0.125294498254469,0.02,"-1","Bacter_fungi"
"600","s__Eubacterium_sp._MSJ-33","Hypsizygus marmoreus",-0.112774358432738,0.02,"-1","Bacter_fungi"
"601","s__Lachnospira_eligens","Hypsizygus marmoreus",-0.141754747467424,0.01,"-1","Bacter_fungi"
"602","s__Paenibacillus_larvae","Hypsizygus marmoreus",-0.197092676977393,0,"-1","Bacter_fungi"
"603","s__Pseudobutyrivibrio_xylanivorans","Hypsizygus marmoreus",-0.141556992497969,0,"-1","Bacter_fungi"
"604","s__Roseburia_hominis","Hypsizygus marmoreus",-0.128981244260266,0,"-1","Bacter_fungi"
"605","s__Ruminococcus_albus","Hypsizygus marmoreus",-0.186384837357579,0,"-1","Bacter_fungi"
"606","s__Ruminococcus_champanellensis","Hypsizygus marmoreus",-0.0905985786313149,0.04,"-1","Bacter_fungi"
"607","s__[Ruminococcus]_torques","Hypsizygus marmoreus",-0.125738906311544,0.03,"-1","Bacter_fungi"
"608","Kwoniella mangrovensis","Kalmanozyma brasiliensis",0.122085886629033,0.02,"1","fungi_fungi"
"609","Malassezia pachydermatis","Kalmanozyma brasiliensis",0.143629231211319,0.01,"1","fungi_fungi"
"610","Microbotryum lychnidis-dioicae","Kalmanozyma brasiliensis",0.177010365899438,0,"1","fungi_fungi"
"611","Pseudogymnoascus destructans","Kalmanozyma brasiliensis",0.146057937736657,0,"1","fungi_fungi"
"612","Pseudogymnoascus sp. VKM F-4246","Kalmanozyma brasiliensis",0.151702827079259,0.02,"1","fungi_fungi"
"613","Pyrenophora tritici-repentis","Kalmanozyma brasiliensis",0.256514877239095,0,"1","fungi_fungi"
"614","Talaromyces amestolkiae","Kalmanozyma brasiliensis",0.163256234050043,0,"1","fungi_fungi"
"615","Talaromyces marneffei","Kalmanozyma brasiliensis",0.128688643072658,0.01,"1","fungi_fungi"
"616","Kalmanozyma brasiliensis","Tolypocladium paradoxum",0.281416212451196,0,"1","fungi_fungi"
"617","Torulaspora globosa","Kalmanozyma brasiliensis",0.0905199629273354,0.03,"1","fungi_fungi"
"618","s__Acetivibrio_thermocellus","Kalmanozyma brasiliensis",-0.246916280589452,0,"-1","Bacter_fungi"
"619","s__Bacillus_amyloliquefaciens","Kalmanozyma brasiliensis",-0.12067087267742,0.03,"-1","Bacter_fungi"
"620","s__Blautia_pseudococcoides","Kalmanozyma brasiliensis",-0.143907963009703,0.01,"-1","Bacter_fungi"
"621","s__Butyrivibrio_hungatei","Kalmanozyma brasiliensis",-0.189027116601544,0,"-1","Bacter_fungi"
"622","s__Clostridium_novyi","Kalmanozyma brasiliensis",-0.227869930849362,0,"-1","Bacter_fungi"
"623","s__Coprococcus_comes","Kalmanozyma brasiliensis",-0.178305205541079,0,"-1","Bacter_fungi"
"624","s__Coprococcus_eutactus","Kalmanozyma brasiliensis",-0.231013189687367,0,"-1","Bacter_fungi"
"625","s__Coprococcus_sp._ART55","Kalmanozyma brasiliensis",-0.195925445279731,0.01,"-1","Bacter_fungi"
"626","s__Eubacterium_sp._MSJ-33","Kalmanozyma brasiliensis",-0.164284330347832,0.02,"-1","Bacter_fungi"
"627","s__Eubacterium_sp._c-25","Kalmanozyma brasiliensis",-0.141421243150963,0.02,"-1","Bacter_fungi"
"628","s__Faecalibacterium_prausnitzii","Kalmanozyma brasiliensis",0.261072245630444,0,"1","Bacter_fungi"
"629","s__Lachnoclostridium_phocaeense","Kalmanozyma brasiliensis",-0.187658529005961,0,"-1","Bacter_fungi"
"630","s__Lacrimispora_saccharolytica","Kalmanozyma brasiliensis",-0.169111520841915,0.01,"-1","Bacter_fungi"
"631","s__Mageeibacillus_indolicus","Kalmanozyma brasiliensis",-0.14763806253139,0,"-1","Bacter_fungi"
"632","s__Olsenella_timonensis","Kalmanozyma brasiliensis",-0.167260841248483,0,"-1","Bacter_fungi"
"633","s__Paenibacillus_larvae","Kalmanozyma brasiliensis",-0.255397802767954,0,"-1","Bacter_fungi"
"634","s__Pseudobutyrivibrio_xylanivorans","Kalmanozyma brasiliensis",-0.147074779244964,0.01,"-1","Bacter_fungi"
"635","s__Roseburia_hominis","Kalmanozyma brasiliensis",-0.157854754750636,0,"-1","Bacter_fungi"
"636","s__Ruminococcus_albus","Kalmanozyma brasiliensis",-0.218273581229897,0,"-1","Bacter_fungi"
"637","s__Ruminococcus_bovis","Kalmanozyma brasiliensis",-0.213694125259802,0,"-1","Bacter_fungi"
"638","s__Ruminococcus_champanellensis","Kalmanozyma brasiliensis",-0.238044720125744,0,"-1","Bacter_fungi"
"639","s__[Ruminococcus]_torques","Kalmanozyma brasiliensis",-0.1370307621975,0.02,"-1","Bacter_fungi"
"640","Kwoniella mangrovensis","Microbotryum lychnidis-dioicae",0.162113081359129,0,"1","fungi_fungi"
"641","Nematocida displodere","Kwoniella mangrovensis",0.0991332583275975,0,"1","fungi_fungi"
"642","Kwoniella mangrovensis","Pyrenophora tritici-repentis",0.118841055686917,0.01,"1","fungi_fungi"
"643","Stemphylium lycopersici","Kwoniella mangrovensis",0.0874953481014151,0.03,"1","fungi_fungi"
"644","Talaromyces amestolkiae","Kwoniella mangrovensis",0.141728708579445,0,"1","fungi_fungi"
"645","Talaromyces marneffei","Kwoniella mangrovensis",0.152059903165184,0,"1","fungi_fungi"
"646","Kwoniella mangrovensis","Tolypocladium paradoxum",0.175810320641721,0,"1","fungi_fungi"
"647","Torulaspora globosa","Kwoniella mangrovensis",0.109667464376645,0.02,"1","fungi_fungi"
"648","s__Acetivibrio_thermocellus","Kwoniella mangrovensis",-0.134160554890748,0,"-1","Bacter_fungi"
"649","s__Adlercreutzia_equolifaciens","Kwoniella mangrovensis",-0.151972148876243,0,"-1","Bacter_fungi"
"650","s__Bacillus_amyloliquefaciens","Kwoniella mangrovensis",-0.13411446181639,0.01,"-1","Bacter_fungi"
"651","s__Bifidobacterium_adolescentis","Kwoniella mangrovensis",-0.16738116717738,0.01,"-1","Bacter_fungi"
"652","s__Clostridium_novyi","Kwoniella mangrovensis",-0.140268054661508,0.01,"-1","Bacter_fungi"
"653","s__Collinsella_aerofaciens","Kwoniella mangrovensis",-0.177691219464423,0,"-1","Bacter_fungi"
"654","s__Coprococcus_sp._ART55","Kwoniella mangrovensis",-0.130645210222669,0,"-1","Bacter_fungi"
"655","s__Eubacterium_sp._MSJ-33","Kwoniella mangrovensis",-0.126837539455274,0.03,"-1","Bacter_fungi"
"656","s__Faecalibacillus_intestinalis","Kwoniella mangrovensis",-0.141803243366169,0.02,"-1","Bacter_fungi"
"657","s__Lachnospira_eligens","Kwoniella mangrovensis",-0.111535522864275,0.01,"-1","Bacter_fungi"
"658","s__Mageeibacillus_indolicus","Kwoniella mangrovensis",-0.119177924854325,0.02,"-1","Bacter_fungi"
"659","s__Olsenella_timonensis","Kwoniella mangrovensis",-0.175298549871309,0,"-1","Bacter_fungi"
"660","s__Ruminococcus_albus","Kwoniella mangrovensis",-0.107680680405317,0.02,"-1","Bacter_fungi"
"661","s__Ruminococcus_champanellensis","Kwoniella mangrovensis",-0.211914541663741,0,"-1","Bacter_fungi"
"662","s__Starkeya_novella","Kwoniella mangrovensis",-0.127797164145721,0.02,"-1","Bacter_fungi"
"663","s__Vescimonas_coprocola","Kwoniella mangrovensis",-0.151991386411708,0,"-1","Bacter_fungi"
"664","s__Vescimonas_fastidiosa","Kwoniella mangrovensis",-0.14966704260054,0,"-1","Bacter_fungi"
"665","Leucoagaricus sp. SymC.cos","Microbotryum lychnidis-dioicae",0.0959321573029775,0.01,"1","fungi_fungi"
"666","Naematelia encephala","Leucoagaricus sp. SymC.cos",0.0796485276397398,0.03,"1","fungi_fungi"
"667","Neurospora tetrasperma","Leucoagaricus sp. SymC.cos",0.10564262097667,0.01,"1","fungi_fungi"
"668","Leucoagaricus sp. SymC.cos","Ogataea philodendri",0.11534672368907,0.02,"1","fungi_fungi"
"669","Leucoagaricus sp. SymC.cos","Pseudogymnoascus sp. VKM F-4246",0.0951102415612532,0.04,"1","fungi_fungi"
"670","Leucoagaricus sp. SymC.cos","Pyrenophora tritici-repentis",0.110008092343574,0,"1","fungi_fungi"
"671","Saccharomycodes ludwigii","Leucoagaricus sp. SymC.cos",0.0807044630145243,0.03,"1","fungi_fungi"
"672","Leucoagaricus sp. SymC.cos","Talaromyces marneffei",0.0997995962617975,0.01,"1","fungi_fungi"
"673","s__Acetivibrio_thermocellus","Leucoagaricus sp. SymC.cos",-0.119340516849753,0.04,"-1","Bacter_fungi"
"674","s__Adlercreutzia_hattorii","Leucoagaricus sp. SymC.cos",-0.128162594776911,0.01,"-1","Bacter_fungi"
"675","s__Bacillus_amyloliquefaciens","Leucoagaricus sp. SymC.cos",-0.107792534713426,0.02,"-1","Bacter_fungi"
"676","s__Coprococcus_sp._ART55","Leucoagaricus sp. SymC.cos",-0.110189460452968,0.04,"-1","Bacter_fungi"
"677","s__Dorea_longicatena","Leucoagaricus sp. SymC.cos",0.13916107766024,0,"1","Bacter_fungi"
"678","s__Edwardsiella_anguillarum","Leucoagaricus sp. SymC.cos",-0.0935360419991886,0.01,"-1","Bacter_fungi"
"679","s__Olsenella_timonensis","Leucoagaricus sp. SymC.cos",-0.115819830230201,0.03,"-1","Bacter_fungi"
"680","s__Paenibacillus_larvae","Leucoagaricus sp. SymC.cos",-0.150741670683574,0,"-1","Bacter_fungi"
"681","s__Roseburia_hominis","Leucoagaricus sp. SymC.cos",-0.0947252397159921,0.04,"-1","Bacter_fungi"
"682","s__Ruminococcus_albus","Leucoagaricus sp. SymC.cos",-0.144481855905511,0.04,"-1","Bacter_fungi"
"683","s__Ruminococcus_bicirculans","Leucoagaricus sp. SymC.cos",-0.166943935770119,0.01,"-1","Bacter_fungi"
"684","s__Ruminococcus_champanellensis","Leucoagaricus sp. SymC.cos",-0.125283149700475,0.02,"-1","Bacter_fungi"
"685","s__Starkeya_novella","Leucoagaricus sp. SymC.cos",-0.0994344496621453,0.02,"-1","Bacter_fungi"
"686","s__Vescimonas_coprocola","Leucoagaricus sp. SymC.cos",-0.159416506504325,0.01,"-1","Bacter_fungi"
"687","s__Vescimonas_fastidiosa","Leucoagaricus sp. SymC.cos",-0.208800241080269,0,"-1","Bacter_fungi"
"688","Macroventuria anomochaeta","Pseudogymnoascus destructans",0.0889273336138801,0.03,"1","fungi_fungi"
"689","Macroventuria anomochaeta","Sporothrix brasiliensis",0.101510620922754,0.02,"1","fungi_fungi"
"690","Macroventuria anomochaeta","Stachybotrys chartarum",0.120080853718558,0.01,"1","fungi_fungi"
"691","Tolypocladium capitatum","Macroventuria anomochaeta",0.113423205688906,0.01,"1","fungi_fungi"
"692","Macroventuria anomochaeta","Tolypocladium paradoxum",0.271326292271633,0,"1","fungi_fungi"
"693","s__Acetivibrio_thermocellus","Macroventuria anomochaeta",-0.122915328010085,0.03,"-1","Bacter_fungi"
"694","s__Anaerostipes_hadrus","Macroventuria anomochaeta",-0.18417506902466,0,"-1","Bacter_fungi"
"695","s__Blautia_pseudococcoides","Macroventuria anomochaeta",-0.197905450509442,0,"-1","Bacter_fungi"
"696","s__Butyrivibrio_hungatei","Macroventuria anomochaeta",-0.234435745082852,0,"-1","Bacter_fungi"
"697","s__Clostridium_novyi","Macroventuria anomochaeta",-0.211629436811153,0,"-1","Bacter_fungi"
"698","s__Coprococcus_comes","Macroventuria anomochaeta",-0.17677444310396,0,"-1","Bacter_fungi"
"699","s__Coprococcus_eutactus","Macroventuria anomochaeta",-0.234656854629408,0,"-1","Bacter_fungi"
"700","s__Coprococcus_sp._ART55","Macroventuria anomochaeta",-0.206917024143199,0,"-1","Bacter_fungi"
"701","s__Dorea_longicatena","Macroventuria anomochaeta",-0.128837101218682,0.02,"-1","Bacter_fungi"
"702","s__Eubacterium_sp._MSJ-33","Macroventuria anomochaeta",-0.204760826875028,0,"-1","Bacter_fungi"
"703","s__Eubacterium_sp._c-25","Macroventuria anomochaeta",-0.117845098667599,0.01,"-1","Bacter_fungi"
"704","s__Lachnospira_eligens","Macroventuria anomochaeta",-0.206966797405909,0,"-1","Bacter_fungi"
"705","s__Lacrimispora_saccharolytica","Macroventuria anomochaeta",-0.232587346901349,0,"-1","Bacter_fungi"
"706","s__Paenibacillus_larvae","Macroventuria anomochaeta",-0.177777465870001,0,"-1","Bacter_fungi"
"707","s__Pseudobutyrivibrio_xylanivorans","Macroventuria anomochaeta",-0.297466287047713,0,"-1","Bacter_fungi"
"708","s__Roseburia_hominis","Macroventuria anomochaeta",-0.157704084473804,0,"-1","Bacter_fungi"
"709","s__Ruminococcus_albus","Macroventuria anomochaeta",-0.147439357199372,0,"-1","Bacter_fungi"
"710","s__Vescimonas_coprocola","Macroventuria anomochaeta",0.12276525700911,0.01,"1","Bacter_fungi"
"711","s__Vescimonas_fastidiosa","Macroventuria anomochaeta",0.154784762841268,0,"1","Bacter_fungi"
"712","s__[Ruminococcus]_torques","Macroventuria anomochaeta",-0.190448014793075,0,"-1","Bacter_fungi"
"713","Microbotryum lychnidis-dioicae","Malassezia pachydermatis",0.190204202809332,0,"1","fungi_fungi"
"714","Nematocida displodere","Malassezia pachydermatis",0.0833597069214953,0.02,"1","fungi_fungi"
"715","Malassezia pachydermatis","Pseudogymnoascus destructans",0.125104080760416,0.03,"1","fungi_fungi"
"716","Pyrenophora tritici-repentis","Malassezia pachydermatis",0.111387749015451,0.04,"1","fungi_fungi"
"717","Talaromyces amestolkiae","Malassezia pachydermatis",0.149290883556992,0,"1","fungi_fungi"
"718","Malassezia pachydermatis","Tolypocladium paradoxum",0.117704571985135,0.02,"1","fungi_fungi"
"719","s__Acetivibrio_thermocellus","Malassezia pachydermatis",-0.182219964350611,0,"-1","Bacter_fungi"
"720","s__Bacillus_amyloliquefaciens","Malassezia pachydermatis",-0.120726596137148,0.01,"-1","Bacter_fungi"
"721","s__Butyrivibrio_hungatei","Malassezia pachydermatis",-0.165572757809504,0,"-1","Bacter_fungi"
"722","s__Clostridium_novyi","Malassezia pachydermatis",-0.231239909373211,0,"-1","Bacter_fungi"
"723","s__Coprococcus_comes","Malassezia pachydermatis",-0.151792796607245,0.02,"-1","Bacter_fungi"
"724","s__Coprococcus_eutactus","Malassezia pachydermatis",-0.251422101247924,0,"-1","Bacter_fungi"
"725","s__Coprococcus_sp._ART55","Malassezia pachydermatis",-0.2094986303729,0,"-1","Bacter_fungi"
"726","s__Dorea_longicatena","Malassezia pachydermatis",-0.146177241624705,0.01,"-1","Bacter_fungi"
"727","s__Eubacterium_sp._MSJ-33","Malassezia pachydermatis",-0.140328024387625,0,"-1","Bacter_fungi"
"728","s__Eubacterium_sp._c-25","Malassezia pachydermatis",-0.106397440464233,0.04,"-1","Bacter_fungi"
"729","s__Lachnoclostridium_phocaeense","Malassezia pachydermatis",-0.127137063220365,0.02,"-1","Bacter_fungi"
"730","s__Lachnospira_eligens","Malassezia pachydermatis",-0.190931483198757,0,"-1","Bacter_fungi"
"731","s__Mageeibacillus_indolicus","Malassezia pachydermatis",-0.148045781499551,0,"-1","Bacter_fungi"
"732","s__Paenibacillus_larvae","Malassezia pachydermatis",-0.205033097296994,0,"-1","Bacter_fungi"
"733","s__Pseudobutyrivibrio_xylanivorans","Malassezia pachydermatis",-0.150903666712895,0.01,"-1","Bacter_fungi"
"734","s__Roseburia_hominis","Malassezia pachydermatis",-0.130838990545945,0.02,"-1","Bacter_fungi"
"735","s__Ruminococcus_albus","Malassezia pachydermatis",-0.212013764750549,0,"-1","Bacter_fungi"
"736","s__Ruminococcus_bovis","Malassezia pachydermatis",-0.140384054088131,0.01,"-1","Bacter_fungi"
"737","s__Ruminococcus_champanellensis","Malassezia pachydermatis",-0.150210807549923,0,"-1","Bacter_fungi"
"738","Melampsora larici-populina","Microbotryum lychnidis-dioicae",0.114906249659646,0.01,"1","fungi_fungi"
"739","Saccharomycodes ludwigii","Melampsora larici-populina",0.161948876781738,0,"1","fungi_fungi"
"740","s__Bacillus_amyloliquefaciens","Melampsora larici-populina",-0.122460223625071,0.03,"-1","Bacter_fungi"
"741","s__Collinsella_aerofaciens","Melampsora larici-populina",-0.120010901995104,0.03,"-1","Bacter_fungi"
"742","s__Faecalibacterium_prausnitzii","Melampsora larici-populina",-0.111519338865425,0.04,"-1","Bacter_fungi"
"743","s__Paenibacillus_larvae","Melampsora larici-populina",-0.105126121132969,0.02,"-1","Bacter_fungi"
"744","s__Roseburia_hominis","Melampsora larici-populina",-0.120363601775365,0.03,"-1","Bacter_fungi"
"745","s__Vescimonas_fastidiosa","Melampsora larici-populina",-0.108998821158864,0.01,"-1","Bacter_fungi"
"746","Neolecta irregularis","Microbotryum lychnidis-dioicae",0.099005511880058,0.04,"1","fungi_fungi"
"747","Microbotryum lychnidis-dioicae","Neurospora crassa",0.125488690331757,0.03,"1","fungi_fungi"
"748","Neurospora tetrasperma","Microbotryum lychnidis-dioicae",0.154835623679654,0,"1","fungi_fungi"
"749","Microbotryum lychnidis-dioicae","Pseudogymnoascus destructans",0.181407105409158,0,"1","fungi_fungi"
"750","Pyrenophora tritici-repentis","Microbotryum lychnidis-dioicae",0.154154105409227,0,"1","fungi_fungi"
"751","Microbotryum lychnidis-dioicae","Sporothrix brasiliensis",0.138964316162189,0,"1","fungi_fungi"
"752","Talaromyces amestolkiae","Microbotryum lychnidis-dioicae",0.172181401734681,0,"1","fungi_fungi"
"753","Talaromyces marneffei","Microbotryum lychnidis-dioicae",0.137706450109275,0,"1","fungi_fungi"
"754","Microbotryum lychnidis-dioicae","Tolypocladium paradoxum",0.24959877877796,0,"1","fungi_fungi"
"755","s__Acetivibrio_thermocellus","Microbotryum lychnidis-dioicae",-0.180668665471004,0,"-1","Bacter_fungi"
"756","s__Adlercreutzia_equolifaciens","Microbotryum lychnidis-dioicae",-0.10989858887755,0.02,"-1","Bacter_fungi"
"757","s__Adlercreutzia_hattorii","Microbotryum lychnidis-dioicae",-0.107472115446404,0.03,"-1","Bacter_fungi"
"758","s__Bacillus_amyloliquefaciens","Microbotryum lychnidis-dioicae",-0.190800085650771,0,"-1","Bacter_fungi"
"759","s__Blautia_pseudococcoides","Microbotryum lychnidis-dioicae",-0.136247530301417,0,"-1","Bacter_fungi"
"760","s__Butyrivibrio_hungatei","Microbotryum lychnidis-dioicae",-0.242265628392177,0,"-1","Bacter_fungi"
"761","s__Clostridium_novyi","Microbotryum lychnidis-dioicae",-0.236731604561117,0,"-1","Bacter_fungi"
"762","s__Coprococcus_comes","Microbotryum lychnidis-dioicae",-0.236482231920967,0,"-1","Bacter_fungi"
"763","s__Coprococcus_eutactus","Microbotryum lychnidis-dioicae",-0.250943866810034,0,"-1","Bacter_fungi"
"764","s__Coprococcus_sp._ART55","Microbotryum lychnidis-dioicae",-0.220206336186209,0,"-1","Bacter_fungi"
"765","s__Dorea_longicatena","Microbotryum lychnidis-dioicae",-0.179860032747553,0,"-1","Bacter_fungi"
"766","s__Eubacterium_sp._MSJ-33","Microbotryum lychnidis-dioicae",-0.190237853306545,0,"-1","Bacter_fungi"
"767","s__Eubacterium_sp._c-25","Microbotryum lychnidis-dioicae",-0.166805896441937,0.02,"-1","Bacter_fungi"
"768","s__Faecalibacillus_intestinalis","Microbotryum lychnidis-dioicae",-0.186849140255412,0,"-1","Bacter_fungi"
"769","s__Lachnoclostridium_phocaeense","Microbotryum lychnidis-dioicae",-0.156374071545885,0,"-1","Bacter_fungi"
"770","s__Lachnospira_eligens","Microbotryum lychnidis-dioicae",-0.182119873416279,0,"-1","Bacter_fungi"
"771","s__Lacrimispora_saccharolytica","Microbotryum lychnidis-dioicae",-0.138512656995798,0.01,"-1","Bacter_fungi"
"772","s__Ligilactobacillus_ruminis","Microbotryum lychnidis-dioicae",-0.164209852584732,0,"-1","Bacter_fungi"
