"","Var1","Var2","cor","p","direction","new_column"
"524","Hypsizygus marmoreus","Leucoagaricus sp. SymC.cos",0.0761946010832491,0.04,"1","fungi_fungi"
"525","Hypsizygus marmoreus","Neolecta irregularis",0.0820713621634035,0.01,"1","fungi_fungi"
"526","Hypsizygus marmoreus","Polytolypa hystricis",0.10088698704811,0.01,"1","fungi_fungi"
"527","Hypsizygus marmoreus","Pseudogymnoascus destructans",0.0898718937297507,0.02,"1","fungi_fungi"
"528","Stemphylium lycopersici","Hypsizygus marmoreus",0.0655827915468399,0.03,"1","fungi_fungi"
"529","s__Acetivibrio_thermocellus","Hypsizygus marmoreus",-0.114335378978601,0,"-1","Bacter_fungi"
"530","s__Butyrivibrio_hungatei","Hypsizygus marmoreus",-0.122354902249302,0,"-1","Bacter_fungi"
"531","s__Coprococcus_eutactus","Hypsizygus marmoreus",-0.109214758181053,0.01,"-1","Bacter_fungi"
"532","s__Coprococcus_sp._ART55","Hypsizygus marmoreus",-0.0864774354681946,0.03,"-1","Bacter_fungi"
"533","s__Paenibacillus_larvae","Hypsizygus marmoreus",-0.135292365243412,0.01,"-1","Bacter_fungi"
"534","s__Roseburia_hominis","Hypsizygus marmoreus",-0.151356358887625,0,"-1","Bacter_fungi"
"535","Kwoniella mangrovensis","Kalmanozyma brasiliensis",0.237853716916929,0,"1","fungi_fungi"
"536","Macroventuria anomochaeta","Kalmanozyma brasiliensis",0.0991895336224097,0.01,"1","fungi_fungi"
"537","Microbotryum lychnidis-dioicae","Kalmanozyma brasiliensis",0.171807840292194,0,"1","fungi_fungi"
"538","Naematelia encephala","Kalmanozyma brasiliensis",0.0993952661236508,0.01,"1","fungi_fungi"
"539","Neolecta irregularis","Kalmanozyma brasiliensis",0.0831944892633059,0,"1","fungi_fungi"
"540","Polytolypa hystricis","Kalmanozyma brasiliensis",0.109512643054672,0,"1","fungi_fungi"
"541","Pseudogymnoascus destructans","Kalmanozyma brasiliensis",0.142217507206941,0,"1","fungi_fungi"
"542","Pseudogymnoascus sp. VKM F-4246","Kalmanozyma brasiliensis",0.135855192705613,0.01,"1","fungi_fungi"
"543","Pyrenophora tritici-repentis","Kalmanozyma brasiliensis",0.185099142061071,0,"1","fungi_fungi"
"544","Talaromyces amestolkiae","Kalmanozyma brasiliensis",0.170186475380702,0,"1","fungi_fungi"
"545","Talaromyces marneffei","Kalmanozyma brasiliensis",0.181627000748418,0,"1","fungi_fungi"
"546","Kalmanozyma brasiliensis","Tolypocladium paradoxum",0.281165516964277,0,"1","fungi_fungi"
"547","Torulaspora globosa","Kalmanozyma brasiliensis",0.0987684617476125,0,"1","fungi_fungi"
"548","Verticillium longisporum","Kalmanozyma brasiliensis",0.0959859834365979,0.04,"1","fungi_fungi"
"549","s__Acetivibrio_thermocellus","Kalmanozyma brasiliensis",-0.27001827176394,0,"-1","Bacter_fungi"
"550","s__Bacillus_amyloliquefaciens","Kalmanozyma brasiliensis",-0.263940993800631,0,"-1","Bacter_fungi"
"551","s__Collinsella_aerofaciens","Kalmanozyma brasiliensis",-0.117274065506597,0.02,"-1","Bacter_fungi"
"552","s__Coprococcus_comes","Kalmanozyma brasiliensis",-0.0968500518502643,0.03,"-1","Bacter_fungi"
"553","s__Dorea_longicatena","Kalmanozyma brasiliensis",-0.124516499532038,0.01,"-1","Bacter_fungi"
"554","s__Edwardsiella_anguillarum","Kalmanozyma brasiliensis",-0.19815520719543,0,"-1","Bacter_fungi"
"555","s__Eubacterium_sp._MSJ-33","Kalmanozyma brasiliensis",-0.157547628888708,0,"-1","Bacter_fungi"
"556","s__Eubacterium_sp._c-25","Kalmanozyma brasiliensis",-0.10651073493686,0.04,"-1","Bacter_fungi"
"557","s__Faecalibacterium_prausnitzii","Kalmanozyma brasiliensis",0.453098569188502,0,"1","Bacter_fungi"
"558","s__Faecalitalea_cylindroides","Kalmanozyma brasiliensis",-0.129532218368148,0,"-1","Bacter_fungi"
"559","s__Klebsiella_pneumoniae","Kalmanozyma brasiliensis",-0.101292798090005,0.01,"-1","Bacter_fungi"
"560","s__Lachnoclostridium_phocaeense","Kalmanozyma brasiliensis",-0.13405505861148,0.01,"-1","Bacter_fungi"
"561","s__Mageeibacillus_indolicus","Kalmanozyma brasiliensis",-0.158575013158018,0,"-1","Bacter_fungi"
"562","s__Olsenella_timonensis","Kalmanozyma brasiliensis",-0.195706585444036,0,"-1","Bacter_fungi"
"563","s__Paenibacillus_larvae","Kalmanozyma brasiliensis",-0.301615571915877,0,"-1","Bacter_fungi"
"564","s__Ruminococcus_albus","Kalmanozyma brasiliensis",-0.196511374787816,0,"-1","Bacter_fungi"
"565","s__Ruminococcus_bovis","Kalmanozyma brasiliensis",-0.0914288636339946,0.03,"-1","Bacter_fungi"
"566","s__Ruminococcus_champanellensis","Kalmanozyma brasiliensis",-0.277615233059461,0,"-1","Bacter_fungi"
"567","s__Starkeya_novella","Kalmanozyma brasiliensis",-0.118233790421653,0.02,"-1","Bacter_fungi"
"568","s__Vescimonas_coprocola","Kalmanozyma brasiliensis",-0.188393856577786,0,"-1","Bacter_fungi"
"569","s__Vescimonas_fastidiosa","Kalmanozyma brasiliensis",-0.252699382784205,0,"-1","Bacter_fungi"
"570","s__[Ruminococcus]_torques","Kalmanozyma brasiliensis",-0.105660864247884,0.04,"-1","Bacter_fungi"
"571","Melampsora larici-populina","Kwoniella mangrovensis",0.100201012095504,0.01,"1","fungi_fungi"
"572","Kwoniella mangrovensis","Microbotryum lychnidis-dioicae",0.151376788121867,0,"1","fungi_fungi"
"573","Nematocida displodere","Kwoniella mangrovensis",0.130409173292822,0,"1","fungi_fungi"
"574","Kwoniella mangrovensis","Neurospora crassa",0.105889319036089,0.01,"1","fungi_fungi"
"575","Kwoniella mangrovensis","Ogataea philodendri",0.116251876181799,0,"1","fungi_fungi"
"576","Kwoniella mangrovensis","Polytolypa hystricis",0.114059406944641,0,"1","fungi_fungi"
"577","Kwoniella mangrovensis","Pseudogymnoascus sp. VKM F-4246",0.112172456833296,0,"1","fungi_fungi"
"578","Kwoniella mangrovensis","Pyrenophora tritici-repentis",0.111102024477103,0,"1","fungi_fungi"
"579","Kwoniella mangrovensis","Sporothrix brasiliensis",-0.0805035082688031,0.04,"-1","fungi_fungi"
"580","Talaromyces amestolkiae","Kwoniella mangrovensis",0.215095284865159,0,"1","fungi_fungi"
"581","Talaromyces marneffei","Kwoniella mangrovensis",0.167184108460715,0,"1","fungi_fungi"
"582","Torulaspora globosa","Kwoniella mangrovensis",0.106132838336031,0.01,"1","fungi_fungi"
"583","s__Acetivibrio_thermocellus","Kwoniella mangrovensis",-0.271771383269082,0,"-1","Bacter_fungi"
"584","s__Adlercreutzia_equolifaciens","Kwoniella mangrovensis",-0.150370346780868,0,"-1","Bacter_fungi"
"585","s__Adlercreutzia_hattorii","Kwoniella mangrovensis",-0.132666272357123,0.01,"-1","Bacter_fungi"
"586","s__Bacillus_amyloliquefaciens","Kwoniella mangrovensis",-0.148409220013702,0,"-1","Bacter_fungi"
"587","s__Blautia_pseudococcoides","Kwoniella mangrovensis",0.0943738764535436,0.01,"1","Bacter_fungi"
"588","s__Clostridium_novyi","Kwoniella mangrovensis",-0.131708175929332,0,"-1","Bacter_fungi"
"589","s__Coprococcus_comes","Kwoniella mangrovensis",-0.108599610903523,0.03,"-1","Bacter_fungi"
"590","s__Coprococcus_sp._ART55","Kwoniella mangrovensis",-0.119045681559009,0.01,"-1","Bacter_fungi"
"591","s__Dorea_longicatena","Kwoniella mangrovensis",-0.0987426706886321,0.03,"-1","Bacter_fungi"
"592","s__Edwardsiella_anguillarum","Kwoniella mangrovensis",-0.182905056787208,0,"-1","Bacter_fungi"
"593","s__Faecalibacterium_prausnitzii","Kwoniella mangrovensis",0.143262214571357,0,"1","Bacter_fungi"
"594","s__Faecalitalea_cylindroides","Kwoniella mangrovensis",-0.172337492309052,0,"-1","Bacter_fungi"
"595","s__Klebsiella_pneumoniae","Kwoniella mangrovensis",-0.140936464156263,0,"-1","Bacter_fungi"
"596","s__Mageeibacillus_indolicus","Kwoniella mangrovensis",-0.205471738011128,0,"-1","Bacter_fungi"
"597","s__Odoribacter_splanchnicus","Kwoniella mangrovensis",-0.0912257585562367,0.04,"-1","Bacter_fungi"
"598","s__Olsenella_timonensis","Kwoniella mangrovensis",-0.258286551296277,0,"-1","Bacter_fungi"
"599","s__Paenibacillus_larvae","Kwoniella mangrovensis",-0.260312782582765,0,"-1","Bacter_fungi"
"600","s__Pseudobutyrivibrio_xylanivorans","Kwoniella mangrovensis",0.094001659863387,0.04,"1","Bacter_fungi"
"601","s__Ruminococcus_albus","Kwoniella mangrovensis",-0.185456112638138,0,"-1","Bacter_fungi"
"602","s__Ruminococcus_champanellensis","Kwoniella mangrovensis",-0.276797781197997,0,"-1","Bacter_fungi"
"603","s__Starkeya_novella","Kwoniella mangrovensis",-0.186004674073154,0,"-1","Bacter_fungi"
"604","s__Vescimonas_coprocola","Kwoniella mangrovensis",-0.238416094262533,0,"-1","Bacter_fungi"
"605","s__Vescimonas_fastidiosa","Kwoniella mangrovensis",-0.310745843764741,0,"-1","Bacter_fungi"
"606","Leucoagaricus sp. SymC.cos","Malassezia pachydermatis",0.0965287880718251,0.03,"1","fungi_fungi"
"607","Nematocida displodere","Leucoagaricus sp. SymC.cos",0.0804842479209094,0,"1","fungi_fungi"
"608","Leucoagaricus sp. SymC.cos","Polytolypa hystricis",0.0918856601810717,0.02,"1","fungi_fungi"
"609","Leucoagaricus sp. SymC.cos","Pseudogymnoascus sp. VKM F-4246",0.110375454618269,0.01,"1","fungi_fungi"
"610","Tolypocladium capitatum","Leucoagaricus sp. SymC.cos",-0.104071131762045,0.01,"-1","fungi_fungi"
"611","s__Acetivibrio_thermocellus","Leucoagaricus sp. SymC.cos",-0.138049740917963,0,"-1","Bacter_fungi"
"612","s__Bacillus_amyloliquefaciens","Leucoagaricus sp. SymC.cos",-0.120061183549625,0,"-1","Bacter_fungi"
"613","s__Olsenella_timonensis","Leucoagaricus sp. SymC.cos",-0.0961990618730812,0.01,"-1","Bacter_fungi"
"614","s__Paenibacillus_larvae","Leucoagaricus sp. SymC.cos",-0.18088375923156,0,"-1","Bacter_fungi"
"615","s__Ruminococcus_albus","Leucoagaricus sp. SymC.cos",-0.131151124958904,0,"-1","Bacter_fungi"
"616","s__Ruminococcus_champanellensis","Leucoagaricus sp. SymC.cos",-0.13258009532534,0.02,"-1","Bacter_fungi"
"617","s__Starkeya_novella","Leucoagaricus sp. SymC.cos",-0.0837969653983224,0.02,"-1","Bacter_fungi"
"618","s__Vescimonas_fastidiosa","Leucoagaricus sp. SymC.cos",-0.122459545505838,0.02,"-1","Bacter_fungi"
"619","Malassezia pachydermatis","Macroventuria anomochaeta",0.0801435072428159,0.01,"1","fungi_fungi"
"620","Melampsora larici-populina","Macroventuria anomochaeta",-0.0877479591582264,0.01,"-1","fungi_fungi"
"621","Naematelia encephala","Macroventuria anomochaeta",-0.0768045584918216,0.04,"-1","fungi_fungi"
"622","Macroventuria anomochaeta","Ogataea philodendri",0.105561852212586,0.01,"1","fungi_fungi"
"623","Macroventuria anomochaeta","Sporothrix brasiliensis",0.131392391273038,0,"1","fungi_fungi"
"624","Tolypocladium capitatum","Macroventuria anomochaeta",0.103024806230335,0.01,"1","fungi_fungi"
"625","Macroventuria anomochaeta","Tolypocladium paradoxum",0.202299803129177,0,"1","fungi_fungi"
"626","s__Anaerostipes_hadrus","Macroventuria anomochaeta",-0.104883559643132,0.01,"-1","Bacter_fungi"
"627","s__Blautia_pseudococcoides","Macroventuria anomochaeta",-0.0977502475068694,0.04,"-1","Bacter_fungi"
"628","s__Butyrivibrio_hungatei","Macroventuria anomochaeta",-0.219612989665129,0,"-1","Bacter_fungi"
"629","s__Clostridium_novyi","Macroventuria anomochaeta",-0.187672418612353,0,"-1","Bacter_fungi"
"630","s__Coprococcus_eutactus","Macroventuria anomochaeta",-0.144614227425996,0,"-1","Bacter_fungi"
"631","s__Coprococcus_sp._ART55","Macroventuria anomochaeta",-0.114988259667698,0.01,"-1","Bacter_fungi"
"632","s__Faecalibacillus_intestinalis","Macroventuria anomochaeta",-0.149137331090738,0,"-1","Bacter_fungi"
"633","s__Lachnospira_eligens","Macroventuria anomochaeta",-0.13682558252789,0,"-1","Bacter_fungi"
"634","s__Ligilactobacillus_ruminis","Macroventuria anomochaeta",-0.154783925043239,0,"-1","Bacter_fungi"
"635","s__Mageeibacillus_indolicus","Macroventuria anomochaeta",-0.0915813286912251,0.02,"-1","Bacter_fungi"
"636","s__Paenibacillus_larvae","Macroventuria anomochaeta",-0.14560695343662,0,"-1","Bacter_fungi"
"637","s__Pseudobutyrivibrio_xylanivorans","Macroventuria anomochaeta",-0.232717238346245,0,"-1","Bacter_fungi"
"638","s__Ruminococcus_albus","Macroventuria anomochaeta",-0.180239674479133,0,"-1","Bacter_fungi"
"639","s__Ruminococcus_bovis","Macroventuria anomochaeta",-0.150779245424761,0,"-1","Bacter_fungi"
"640","s__Vescimonas_coprocola","Macroventuria anomochaeta",0.134866095407282,0.01,"1","Bacter_fungi"
"641","s__Vescimonas_fastidiosa","Macroventuria anomochaeta",0.184888174370128,0,"1","Bacter_fungi"
"642","Microbotryum lychnidis-dioicae","Malassezia pachydermatis",0.147292109961335,0,"1","fungi_fungi"
"643","Nematocida displodere","Malassezia pachydermatis",0.193336930322398,0,"1","fungi_fungi"
"644","Malassezia pachydermatis","Neurospora crassa",0.0738703677779077,0.04,"1","fungi_fungi"
"645","Polytolypa hystricis","Malassezia pachydermatis",0.10701776256585,0,"1","fungi_fungi"
"646","Pseudogymnoascus sp. VKM F-4246","Malassezia pachydermatis",0.0770576577217469,0.04,"1","fungi_fungi"
"647","Talaromyces amestolkiae","Malassezia pachydermatis",0.0784139455699752,0.03,"1","fungi_fungi"
"648","Malassezia pachydermatis","Tolypocladium paradoxum",0.102006340665843,0.03,"1","fungi_fungi"
"649","s__Acetivibrio_thermocellus","Malassezia pachydermatis",-0.0859215780943271,0.03,"-1","Bacter_fungi"
"650","s__Bifidobacterium_adolescentis","Malassezia pachydermatis",-0.156124698246752,0,"-1","Bacter_fungi"
"651","s__Butyrivibrio_hungatei","Malassezia pachydermatis",-0.113623439807131,0.02,"-1","Bacter_fungi"
"652","s__Clostridium_novyi","Malassezia pachydermatis",-0.112141883876037,0.02,"-1","Bacter_fungi"
"653","s__Coprococcus_comes","Malassezia pachydermatis",-0.092481007796422,0.03,"-1","Bacter_fungi"
"654","s__Coprococcus_eutactus","Malassezia pachydermatis",-0.139514769885973,0.02,"-1","Bacter_fungi"
"655","s__Coprococcus_sp._ART55","Malassezia pachydermatis",-0.127316362859757,0,"-1","Bacter_fungi"
"656","s__Eubacterium_sp._MSJ-33","Malassezia pachydermatis",-0.126357536102164,0,"-1","Bacter_fungi"
"657","s__Faecalibacterium_duncaniae","Malassezia pachydermatis",0.156759520905885,0,"1","Bacter_fungi"
"658","s__Lachnospira_eligens","Malassezia pachydermatis",-0.156145268810511,0,"-1","Bacter_fungi"
"659","s__Mageeibacillus_indolicus","Malassezia pachydermatis",-0.204404912985139,0,"-1","Bacter_fungi"
"660","s__Paenibacillus_larvae","Malassezia pachydermatis",-0.160547863054543,0,"-1","Bacter_fungi"
"661","s__Pseudobutyrivibrio_xylanivorans","Malassezia pachydermatis",-0.115446040769027,0.01,"-1","Bacter_fungi"
"662","s__Ruminococcus_albus","Malassezia pachydermatis",-0.153655738612038,0,"-1","Bacter_fungi"
"663","s__Ruminococcus_bicirculans","Malassezia pachydermatis",-0.112735151240158,0,"-1","Bacter_fungi"
"664","s__Ruminococcus_champanellensis","Malassezia pachydermatis",-0.162808792137271,0,"-1","Bacter_fungi"
"665","s__Vescimonas_coprocola","Malassezia pachydermatis",-0.106932244152006,0.02,"-1","Bacter_fungi"
"666","s__Vescimonas_fastidiosa","Malassezia pachydermatis",-0.138079023108755,0,"-1","Bacter_fungi"
"667","Melampsora larici-populina","Microbotryum lychnidis-dioicae",0.0868921693887756,0.04,"1","fungi_fungi"
"668","Melampsora larici-populina","Pseudogymnoascus sp. VKM F-4246",0.166628241664138,0,"1","fungi_fungi"
"669","Saccharomycodes ludwigii","Melampsora larici-populina",0.102218246003438,0,"1","fungi_fungi"
"670","Melampsora larici-populina","Sporothrix brasiliensis",-0.0933359990978226,0,"-1","fungi_fungi"
"671","Melampsora larici-populina","Stachybotrys chartarum",-0.114437493423662,0.01,"-1","fungi_fungi"
"672","Talaromyces marneffei","Melampsora larici-populina",0.184301162834981,0,"1","fungi_fungi"
"673","s__Adlercreutzia_equolifaciens","Melampsora larici-populina",-0.0914862399031644,0.04,"-1","Bacter_fungi"
"674","s__Butyrivibrio_hungatei","Melampsora larici-populina",0.202828435635183,0,"1","Bacter_fungi"
"675","s__Clostridium_novyi","Melampsora larici-populina",0.111727439427872,0.02,"1","Bacter_fungi"
"676","s__Edwardsiella_anguillarum","Melampsora larici-populina",-0.107880948338241,0,"-1","Bacter_fungi"
"677","s__Faecalitalea_cylindroides","Melampsora larici-populina",-0.0834783577635898,0.04,"-1","Bacter_fungi"
"678","s__Mageeibacillus_indolicus","Melampsora larici-populina",0.124249502344788,0,"1","Bacter_fungi"
"679","s__Olsenella_timonensis","Melampsora larici-populina",-0.181447547381264,0,"-1","Bacter_fungi"
"680","s__Paenibacillus_larvae","Melampsora larici-populina",-0.131810946967884,0,"-1","Bacter_fungi"
"681","s__Pseudobutyrivibrio_xylanivorans","Melampsora larici-populina",0.240493987849757,0,"1","Bacter_fungi"
"682","s__Ruminococcus_champanellensis","Melampsora larici-populina",-0.143880940013964,0,"-1","Bacter_fungi"
"683","s__Starkeya_novella","Melampsora larici-populina",-0.179432919910914,0,"-1","Bacter_fungi"
"684","s__Vescimonas_coprocola","Melampsora larici-populina",-0.146444051789902,0,"-1","Bacter_fungi"
"685","s__Vescimonas_fastidiosa","Melampsora larici-populina",-0.169007522458798,0,"-1","Bacter_fungi"
"686","Nematocida displodere","Microbotryum lychnidis-dioicae",0.0983453568293216,0.01,"1","fungi_fungi"
"687","Microbotryum lychnidis-dioicae","Penicillium antarcticum",-0.117815037220585,0,"-1","fungi_fungi"
"688","Microbotryum lychnidis-dioicae","Pseudogymnoascus destructans",0.162059901388691,0,"1","fungi_fungi"
"689","Pyrenophora tritici-repentis","Microbotryum lychnidis-dioicae",0.188719991528683,0,"1","fungi_fungi"
"690","Talaromyces amestolkiae","Microbotryum lychnidis-dioicae",0.129413422852631,0,"1","fungi_fungi"
"691","Talaromyces marneffei","Microbotryum lychnidis-dioicae",0.184418710659584,0,"1","fungi_fungi"
"692","Microbotryum lychnidis-dioicae","Tolypocladium paradoxum",0.195097199197151,0,"1","fungi_fungi"
"693","Torulaspora globosa","Microbotryum lychnidis-dioicae",0.0796215336006401,0.01,"1","fungi_fungi"
"694","s__Acetivibrio_thermocellus","Microbotryum lychnidis-dioicae",-0.221835038106172,0,"-1","Bacter_fungi"
"695","s__Bacillus_amyloliquefaciens","Microbotryum lychnidis-dioicae",-0.161996360326129,0,"-1","Bacter_fungi"
"696","s__Butyrivibrio_hungatei","Microbotryum lychnidis-dioicae",-0.105758790101543,0.03,"-1","Bacter_fungi"
"697","s__Clostridium_novyi","Microbotryum lychnidis-dioicae",-0.119003791083886,0.01,"-1","Bacter_fungi"
"698","s__Coprococcus_comes","Microbotryum lychnidis-dioicae",-0.195933186669502,0,"-1","Bacter_fungi"
"699","s__Coprococcus_eutactus","Microbotryum lychnidis-dioicae",-0.133861739819644,0,"-1","Bacter_fungi"
"700","s__Dorea_longicatena","Microbotryum lychnidis-dioicae",-0.147128978300013,0,"-1","Bacter_fungi"
"701","s__Edwardsiella_anguillarum","Microbotryum lychnidis-dioicae",-0.147477687957035,0,"-1","Bacter_fungi"
"702","s__Eubacterium_sp._MSJ-33","Microbotryum lychnidis-dioicae",-0.102361085339734,0.02,"-1","Bacter_fungi"
"703","s__Faecalibacterium_prausnitzii","Microbotryum lychnidis-dioicae",0.215342381174892,0,"1","Bacter_fungi"
"704","s__Mageeibacillus_indolicus","Microbotryum lychnidis-dioicae",-0.106186980481485,0,"-1","Bacter_fungi"
"705","s__Paenibacillus_larvae","Microbotryum lychnidis-dioicae",-0.251372787487334,0,"-1","Bacter_fungi"
"706","s__Roseburia_hominis","Microbotryum lychnidis-dioicae",-0.152386296231653,0,"-1","Bacter_fungi"
"707","s__Ruminococcus_albus","Microbotryum lychnidis-dioicae",-0.155668836245054,0,"-1","Bacter_fungi"
"708","s__Ruminococcus_bovis","Microbotryum lychnidis-dioicae",-0.106905103531621,0.01,"-1","Bacter_fungi"
"709","s__Ruminococcus_champanellensis","Microbotryum lychnidis-dioicae",-0.212924167419946,0,"-1","Bacter_fungi"
"710","s__Starkeya_novella","Microbotryum lychnidis-dioicae",-0.126802204372417,0,"-1","Bacter_fungi"
"711","s__Vescimonas_coprocola","Microbotryum lychnidis-dioicae",-0.167651572021052,0,"-1","Bacter_fungi"
"712","s__Vescimonas_fastidiosa","Microbotryum lychnidis-dioicae",-0.139891444351429,0,"-1","Bacter_fungi"
"713","s__[Ruminococcus]_torques","Microbotryum lychnidis-dioicae",-0.114071953169603,0,"-1","Bacter_fungi"
"714","Nematocida displodere","Naematelia encephala",0.0648854083811974,0.03,"1","fungi_fungi"
"715","Naematelia encephala","Saccharomycodes ludwigii",0.0973825735068782,0,"1","fungi_fungi"
"716","Stemphylium lycopersici","Naematelia encephala",0.0847907958057986,0.01,"1","fungi_fungi"
"717","Naematelia encephala","Talaromyces marneffei",0.078144555906991,0.03,"1","fungi_fungi"
"718","Naematelia encephala","Tolypocladium capitatum",-0.0783673502635945,0.04,"-1","fungi_fungi"
"719","s__Acetivibrio_thermocellus","Naematelia encephala",-0.103541909267689,0.02,"-1","Bacter_fungi"
"720","s__Adlercreutzia_equolifaciens","Naematelia encephala",-0.0870171671421747,0.03,"-1","Bacter_fungi"
"721","s__Adlercreutzia_hattorii","Naematelia encephala",-0.0894330914865006,0.01,"-1","Bacter_fungi"
"722","s__Anaerostipes_hadrus","Naematelia encephala",0.122802667493913,0.01,"1","Bacter_fungi"
"723","s__Coprococcus_eutactus","Naematelia encephala",0.0828264190142173,0.01,"1","Bacter_fungi"
"724","s__Edwardsiella_anguillarum","Naematelia encephala",-0.110823228007863,0,"-1","Bacter_fungi"
"725","s__Lachnospira_eligens","Naematelia encephala",0.328422639909478,0,"1","Bacter_fungi"
"726","s__Olsenella_timonensis","Naematelia encephala",-0.120439888117632,0,"-1","Bacter_fungi"
"727","s__Pseudobutyrivibrio_xylanivorans","Naematelia encephala",0.0802556458217846,0.03,"1","Bacter_fungi"
"728","s__Ruminococcus_champanellensis","Naematelia encephala",-0.129304226896849,0,"-1","Bacter_fungi"
"729","s__Starkeya_novella","Naematelia encephala",-0.0964052181734686,0.01,"-1","Bacter_fungi"
"730","s__Vescimonas_fastidiosa","Naematelia encephala",-0.133157784579062,0,"-1","Bacter_fungi"
"731","Nematocida displodere","Pseudogymnoascus sp. VKM F-4246",0.0868421501579485,0.01,"1","fungi_fungi"
"732","Nematocida displodere","Tolypocladium capitatum",-0.0659270924310183,0.03,"-1","fungi_fungi"
"733","s__Acetivibrio_thermocellus","Nematocida displodere",-0.116121578068048,0,"-1","Bacter_fungi"
"734","s__Adlercreutzia_equolifaciens","Nematocida displodere",-0.1219400170885,0,"-1","Bacter_fungi"
"735","s__Adlercreutzia_hattorii","Nematocida displodere",-0.0828118202805454,0.02,"-1","Bacter_fungi"
"736","s__Bifidobacterium_adolescentis","Nematocida displodere",-0.150772523048675,0,"-1","Bacter_fungi"
"737","s__Collinsella_aerofaciens","Nematocida displodere",-0.103680143419968,0.01,"-1","Bacter_fungi"
"738","s__Coprococcus_comes","Nematocida displodere",-0.113891617579694,0.01,"-1","Bacter_fungi"
"739","s__Dorea_longicatena","Nematocida displodere",-0.0854814842498149,0.04,"-1","Bacter_fungi"
"740","s__Edwardsiella_anguillarum","Nematocida displodere",-0.0974220334338085,0.01,"-1","Bacter_fungi"
"741","s__Faecalibacterium_duncaniae","Nematocida displodere",0.216671885544299,0,"1","Bacter_fungi"
"742","s__Lacrimispora_saccharolytica","Nematocida displodere",0.0889725309485425,0.03,"1","Bacter_fungi"
"743","s__Olsenella_timonensis","Nematocida displodere",-0.104401843047104,0,"-1","Bacter_fungi"
"744","s__Paenibacillus_larvae","Nematocida displodere",-0.119865049938574,0.01,"-1","Bacter_fungi"
"745","s__Ruminococcus_albus","Nematocida displodere",-0.117487408340148,0,"-1","Bacter_fungi"
"746","s__Ruminococcus_bicirculans","Nematocida displodere",-0.141680389577206,0,"-1","Bacter_fungi"
"747","s__Ruminococcus_champanellensis","Nematocida displodere",-0.124835953455335,0,"-1","Bacter_fungi"
"748","s__Starkeya_novella","Nematocida displodere",-0.0985840553509465,0,"-1","Bacter_fungi"
"749","s__Vescimonas_coprocola","Nematocida displodere",-0.0886885115003959,0,"-1","Bacter_fungi"
"750","s__Vescimonas_fastidiosa","Nematocida displodere",-0.111300876671066,0.01,"-1","Bacter_fungi"
"751","s__Butyrivibrio_hungatei","Neolecta irregularis",-0.11417747542407,0.03,"-1","Bacter_fungi"
"752","s__Clostridium_novyi","Neolecta irregularis",-0.102027839231741,0.02,"-1","Bacter_fungi"
"753","s__Coprococcus_eutactus","Neolecta irregularis",-0.0846289458549867,0.04,"-1","Bacter_fungi"
"754","s__Coprococcus_sp._ART55","Neolecta irregularis",-0.106778425646708,0.01,"-1","Bacter_fungi"
"755","s__Dorea_longicatena","Neolecta irregularis",-0.0974742658367735,0.02,"-1","Bacter_fungi"
"756","s__Mageeibacillus_indolicus","Neolecta irregularis",-0.0981091311535408,0.02,"-1","Bacter_fungi"
"757","s__Paenibacillus_larvae","Neolecta irregularis",-0.114063793434852,0,"-1","Bacter_fungi"
"758","s__Ruminococcus_albus","Neolecta irregularis",0.15187295672688,0,"1","Bacter_fungi"
"759","s__Ruminococcus_bicirculans","Neolecta irregularis",0.158061439667137,0,"1","Bacter_fungi"
"760","Neurospora tetrasperma","Neurospora crassa",-0.0935368704826449,0.01,"-1","fungi_fungi"
"761","Penicillium antarcticum","Neurospora crassa",0.0939130724487263,0.01,"1","fungi_fungi"
"762","Neurospora crassa","Sporothrix brasiliensis",0.0875521572231341,0.04,"1","fungi_fungi"
"763","Torulaspora globosa","Neurospora crassa",0.071465706042539,0.04,"1","fungi_fungi"
"764","s__Clostridium_novyi","Neurospora crassa",-0.121643932537971,0,"-1","Bacter_fungi"
"765","s__Eubacterium_sp._c-25","Neurospora crassa",-0.0849653704942443,0.03,"-1","Bacter_fungi"
"766","s__Faecalitalea_cylindroides","Neurospora crassa",-0.132153393190424,0.01,"-1","Bacter_fungi"
"767","s__[Ruminococcus]_torques","Neurospora crassa",-0.0882130662618366,0.02,"-1","Bacter_fungi"
"768","Neurospora tetrasperma","Saccharomycodes ludwigii",0.0958253421689532,0.02,"1","fungi_fungi"
"769","s__Coprococcus_sp._ART55","Neurospora tetrasperma",-0.128621104478757,0,"-1","Bacter_fungi"
"770","s__Eubacterium_sp._MSJ-33","Neurospora tetrasperma",-0.112687273494876,0,"-1","Bacter_fungi"
"771","s__Odoribacter_splanchnicus","Neurospora tetrasperma",-0.0991545244879255,0,"-1","Bacter_fungi"
"772","s__Pseudobutyrivibrio_xylanivorans","Neurospora tetrasperma",-0.0778104860633482,0.03,"-1","Bacter_fungi"
"773","s__Roseburia_hominis","Neurospora tetrasperma",-0.0784343694047705,0.03,"-1","Bacter_fungi"
"774","s__Ruminococcus_bovis","Neurospora tetrasperma",0.0814066848231429,0.02,"1","Bacter_fungi"
"775","Penicillium antarcticum","Ogataea philodendri",0.206882245094088,0,"1","fungi_fungi"
